"","GSM1545535_10_6_5_11","GSM1545536_9_6_5_11","GSM1545538_purep53","GSM1545539_JMS8.2","GSM1545540_JMS8.3","GSM1545541_JMS8.4","GSM1545542_JMS8.5","GSM1545544_JMS9.P7c","GSM1545545_JMS9.P8c"
"22525",959,2010,1416,1558,2819,1200,1520,1319,672
"22526",30,22,39,52,25,36,86,20,22
"22527",2292,2761,3788,2734,5920,3667,2850,1645,1402
"22528",10130,15385,18126,17972,32698,22454,17359,8877,6622
"22529",60,37,51,39,55,22,19,26,38
"22530",20,0,16,2,6,19,9,11,10
"22531",0,0,0,0,1,0,0,0,0
"22532",88,124,306,394,355,210,258,95,53
"22533",268,370,917,857,789,439,599,242,157
"22534",471,481,2821,1902,835,629,1499,304,211
"22535",1944,2338,4111,3145,4824,3621,4044,1557,1220
"22536",495,635,570,544,1371,912,383,361,264
"22537",211,636,662,535,797,255,380,327,150
"22538",0,0,1,0,5,1,1,1,1
"22539",15,18,33,30,48,40,36,12,20
"22540",8,9,9,15,30,12,4,12,10
"22541",1424,2765,3976,3751,6301,3024,2669,1831,1024
"22542",8263,16431,5145,4801,27651,14417,6105,7802,4630
"22543",128,268,349,308,390,205,233,152,77
"22544",0,1,1,0,2,3,3,4,0
"22545",34,130,68,83,200,85,120,225,73
"22546",2295,3086,8319,6926,7068,4330,6351,1738,1306
"22547",72,145,1537,951,262,126,772,72,52
"22548",0,0,0,0,1,0,0,0,0
"22549",0,3,2,2,9,2,2,3,4
"22550",0,0,0,2,0,2,2,0,2
"22551",0,0,2,0,0,4,5,0,0
"22552",25,0,34,42,16,19,25,5,3
"22553",1550,1831,2852,2728,3956,2819,2181,1228,949
"22554",1123,1227,2217,1639,3272,2159,2246,623,611
"22555",12,43,47,34,122,30,37,43,8
"22556",53,67,137,104,150,99,133,28,29
"22557",3,14,51,25,18,10,17,16,3
"22558",333,430,959,863,1046,559,818,254,181
"22559",366,499,1124,681,691,402,692,201,147
"22560",277,422,1916,1367,992,543,962,207,163
"22561",1000,653,2154,2511,1753,1835,1528,305,446
"22562",16,24,35,21,38,19,12,7,4
"22563",2,65,47,53,169,29,56,43,10
"22564",531,616,816,957,1532,1017,847,336,313
"22565",511,519,651,617,1227,985,501,314,329
"22566",183,121,277,258,462,380,311,65,106
"22567",158,172,297,215,304,218,237,84,77
"22568",133,139,173,136,387,320,160,83,92
"22569",58,178,61,44,201,62,37,98,63
"22570",43,74,186,146,178,105,146,57,34
"22571",48,64,107,107,134,154,143,61,49
"22572",1002,1388,2688,2643,3507,2231,2494,1064,746
"22573",3041,2624,3851,3607,7099,5931,4295,1760,1836
"22574",44,61,95,100,94,74,91,34,39
"22575",10994,8380,14362,13720,21164,20550,19182,4736,5781
"22576",10,15,17,18,16,14,14,5,4
"22577",481,548,627,582,1005,812,551,351,381
"22578",119,326,118,140,485,224,121,227,117
"22579",3799,4460,7369,6077,9605,6838,7681,2984,2397
"22580",23,33,68,71,76,71,106,10,12
"22581",1051,951,1391,1218,2786,2095,1620,562,580
"22582",386,415,1330,999,747,468,851,201,188
"22583",0,0,0,0,0,0,0,0,0
"22584",159,350,347,358,562,281,234,174,123
"22585",4,5,2,4,9,14,5,2,5
"22586",782,1676,2506,1330,2819,1141,1546,868,527
"22587",364,765,736,892,1352,631,701,395,223
"22588",3318,3301,5616,4691,7612,6074,5563,2052,1901
"22589",809,2338,699,619,4201,1936,1000,1441,733
"22590",2,4,39,47,1,7,47,1,0
"22591",1596,1811,3113,2384,3395,2613,2799,1229,1076
"22592",210,369,610,546,813,452,529,153,110
"22593",1127,1535,2298,2673,4005,2309,2433,798,557
"22594",49,45,128,99,128,120,141,28,31
"22595",873,876,2038,2022,2100,1591,1811,518,515
"22596",1293,1652,3165,2848,3244,1850,1702,952,756
"22597",335,446,595,561,843,494,499,299,213
"22598",2704,2467,269,262,3312,2154,165,1353,1288
"22599",130,175,226,182,323,199,170,114,87
"22600",543,319,400,360,619,1078,842,626,789
"22601",7606,7720,16778,14340,20041,16745,15077,4841,4802
"22602",78,71,215,316,275,264,228,56,46
"22603",412,500,1638,1109,1073,650,789,375,285
"22604",25,41,164,282,76,78,134,16,12
"22605",6,12,27,14,47,15,45,16,13
"22606",0,13,6,18,23,7,13,4,4
"22607",18,24,21,22,46,27,20,12,11
"22608",0,1,2,1,3,1,3,1,0
"22609",0,0,0,0,0,0,0,0,0
"22610",0,5,1,2,5,1,0,1,0
"22611",63,134,131,147,270,161,132,70,36
"22612",755,1069,1946,1581,2716,1579,1516,648,382
"22613",123,110,10279,10750,204,333,10115,52,95
"22614",3,1,123,171,7,13,234,2,2
"22615",610,483,1712,1729,1083,757,1216,297,317
"22616",0,0,0,0,0,0,0,0,0
"22617",22,32,913,1197,64,42,765,21,17
"22618",2312,2231,4453,3274,5009,5124,5310,2035,1852
"22619",3348,4420,27088,29841,13447,10404,29205,3903,2544
"22620",808,1945,1426,1430,3664,1653,1199,1409,725
"22621",1909,2282,4110,3910,5684,4646,4018,1540,1262
"22622",1249,1877,3989,3978,4812,3223,3545,1335,897
"22623",0,0,1,0,0,0,0,1,0
"22624",1338,2426,2455,2004,4066,1899,1838,1512,929
"22625",0,2,0,0,9,0,0,6,1
"22626",4093,35447,14964,12391,52998,12725,12004,27198,6237
"22627",1008,1683,1834,1966,3496,2094,1570,1105,718
"22628",638,1152,1767,1938,2444,1419,1177,777,535
"22629",3301,2895,3636,4276,10014,11413,3484,1162,1393
"22630",0,1,2,0,0,2,0,0,0
"22631",0,6,6,2,5,4,3,6,1
"22632",262,303,118,145,265,128,101,115,92
"22633",37,21,77,41,60,56,78,13,12
"22634",1921,2542,4582,3108,4959,3804,5870,1344,1241
"22635",162,277,6448,6078,268,879,7961,128,190
"22636",905,11502,61,96,9352,1311,11,7249,1509
"22637",0,0,0,0,0,0,1,0,1
"22638",0,0,0,0,0,0,1,0,0
"22639",60,1531,15,2,1656,131,15,812,119
"22640",0,0,2,1,7,1,2,0,0
"22641",0,0,0,0,0,0,0,0,0
"22642",1,1,6,5,2,7,6,0,1
"22643",1,3,0,1,3,2,0,1,0
"22644",371,331,873,606,872,729,1099,206,267
"22645",140,192,567,562,327,209,349,147,106
"22646",1228,1192,2703,1886,2828,2881,3502,891,841
"22647",2060,2576,4045,3608,5373,4693,4994,1462,1348
"22648",1,0,2,6,0,0,0,0,0
"22649",0,0,0,0,0,0,0,0,0
"22650",717,1739,4160,3046,3494,1393,2799,1064,521
"22651",0,0,0,1,0,0,0,0,0
"22652",11,26,3873,4301,37,112,3185,52,29
"22653",16,17,2802,3442,51,101,2117,22,25
"22654",0,0,9,9,0,1,8,0,0
"22655",1,1,48,52,0,1,37,1,1
"22656",1013,4313,10059,10840,7382,2978,8510,2710,969
"22657",0,0,0,0,0,0,0,0,0
"22658",79,239,436,315,496,236,301,216,81
"22659",1086,1177,2445,2556,3066,1526,2141,875,782
"22660",358,550,602,429,904,581,396,351,250
"22661",816,1106,1426,1193,2520,1706,1478,884,674
"22662",2,3,14,4,20,14,15,0,3
"22663",2142,2059,3406,2641,4496,3811,3411,1577,1482
"22664",3425,3223,10447,8219,6837,5467,8593,2315,2275
"22665",1,1,1,1,0,0,0,2,0
"22666",1,1,296,183,1,2,106,1,2
"22667",1286,935,2711,1938,2839,3070,3432,860,889
"22668",2,0,5,6,3,7,5,1,3
"22669",256,549,574,461,1006,547,385,336,223
"22670",1025,1433,3026,2381,2612,1721,2099,793,634
"22671",1810,2978,465,474,6522,3678,378,1437,1199
"22672",52,75,73,27,36,25,27,15,7
"22673",1,10,6,5,15,3,10,1,0
"22674",12,51,695,1139,26,209,990,10,39
"22675",0,0,0,0,0,0,0,0,0
"22676",764,197,63,56,1070,1047,87,108,421
"22677",4912,3634,8756,8067,10141,8935,8172,1827,2358
"22678",9,5,98,69,13,19,122,3,9
"22679",0,0,1,0,1,1,1,0,1
"22680",1,1,2,0,5,6,1,1,1
"22681",0,0,0,0,0,0,0,0,0
"22682",0,0,0,0,0,0,0,0,0
"22683",0,0,1,0,0,0,1,0,0
"22684",288,180,6576,6478,588,437,6730,133,219
"22685",0,0,0,0,0,0,0,0,0
"22686",1,2,47,54,9,5,59,2,1
"22687",1223,1550,14375,8840,3059,1718,10140,837,745
"22688",0,0,0,0,0,0,0,0,0
"22689",0,0,0,1,0,0,1,0,0
"22690",0,0,0,0,0,0,1,0,0
"22691",0,0,2,1,0,0,0,0,0
"22692",0,0,10,2,0,1,8,2,1
"22693",112,136,427,352,314,244,412,68,69
"22694",12,7,62,44,36,40,116,17,14
"22695",0,0,0,1,0,0,0,0,0
"22696",91,131,164,164,297,161,150,84,77
"22697",636,713,1369,1062,1637,1090,1057,397,383
"22698",0,0,0,0,0,0,1,0,0
"22699",235,364,300,290,670,422,334,309,212
"22700",2650,2139,3786,3448,6040,6129,4492,1439,1971
"22701",136,270,360,420,522,238,265,209,140
"22702",0,1,4,0,2,2,6,0,1
"22703",0,3,9,5,8,4,7,2,0
"22704",3,12,59,36,16,6,49,3,3
"22705",76,99,97,92,230,149,102,61,61
"22706",790,806,433,408,1361,763,313,483,410
"22707",2008,1265,2546,2806,2825,3468,2491,822,1262
"22708",1,2,44,53,3,2,36,0,1
"22709",1,0,0,1,0,1,3,0,1
"22710",1,25,26,24,15,8,43,2,0
"22711",2,3,92,66,7,17,80,1,3
"22712",15,15,51,36,29,20,42,3,9
"22713",7,15,3,5,15,2,5,11,1
"22714",1,0,1,0,0,0,0,0,1
"22715",3,4,2,5,3,2,5,4,2
"22716",96,368,157,135,917,207,194,243,81
"22717",1023,1219,2545,2340,2801,1804,1881,722,635
"22718",415,592,1150,870,1071,721,840,429,289
"22719",0,2,0,5,0,0,1,0,0
"22720",1,0,2,1,0,0,3,0,0
"22721",0,1,3,3,2,2,7,0,0
"22722",286,455,597,521,934,563,477,255,210
"22723",1571,2131,4240,4289,4496,2569,3470,1237,971
"22724",81,167,141,87,207,105,65,61,51
"22725",273,403,539,461,873,410,325,269,168
"22726",0,0,0,0,0,2,0,0,0
"22727",0,0,0,0,0,0,0,0,0
"22728",0,0,0,0,0,0,0,0,0
"22729",0,0,0,0,0,0,0,0,0
"22730",0,0,0,0,1,0,0,0,0
"22731",0,0,1,0,0,0,0,0,0
"22732",275,376,713,313,513,403,381,166,119
"22733",0,0,0,0,0,0,0,0,0
"22734",0,0,0,0,0,0,0,0,0
"22735",0,0,0,0,0,0,0,0,0
"22736",0,0,0,0,0,0,0,0,0
"22737",0,0,0,0,0,0,0,0,0
"22738",0,0,0,0,0,0,0,0,0
"22739",0,0,0,0,0,0,0,0,0
"22740",0,0,0,0,0,0,0,0,0
"22741",0,0,0,0,0,0,0,0,0
"22742",0,0,0,0,0,0,0,0,0
"22743",0,0,0,0,0,0,0,0,0
"22744",0,0,0,0,0,0,0,0,0
"22745",0,0,0,0,0,0,0,0,0
"22746",0,0,0,0,0,0,0,0,0
"22747",0,0,0,0,0,0,0,0,0
"22748",0,0,0,0,0,0,0,0,0
"22749",1,1,20,1,1,4,9,0,0
"22750",3,3,10,7,4,2,5,0,1
"22751",51,79,191,180,166,73,100,51,29
"22752",549,2054,2315,1919,3660,1429,2053,1278,475
"22753",22,39,80,56,93,46,57,64,30
"22754",12,2,18,21,17,15,13,1,7
"22755",9,2,28,35,15,10,15,0,4
"22756",728,918,1797,1524,2030,1446,1596,637,508
"22757",1859,1923,2112,1744,3760,2948,1777,1089,1065
"22758",334,483,490,466,814,422,368,341,207
"22759",1652,3151,5738,4893,7032,3663,3744,1656,1073
"22760",0,1,2,2,2,2,2,1,0
"22761",0,0,3,6,1,3,3,0,1
"22762",3,2,12,19,7,3,15,1,2
"22763",1360,1314,1776,1636,2665,2278,1518,740,692
"22764",12,4,15,24,24,16,27,6,8
"22765",2661,4052,8722,9954,10391,6231,8025,2612,2113
"22766",12,11,93,61,52,52,125,17,15
"22767",1033,4047,22915,23173,7803,2826,20860,2730,1092
"22768",0,0,1,0,6,2,3,3,2
"22769",63,111,1195,1112,354,86,875,118,38
"22770",4870,6163,15533,11060,13570,9950,13501,3064,3121
"22771",684,1044,132,117,1859,1132,101,623,514
"22772",401,1612,232,202,2550,862,148,1589,550
"22773",832,1939,1026,882,3370,1287,643,1104,551
"22774",6822,18035,9794,7676,29424,12955,8806,9939,5359
"22775",1016,1273,5151,4120,3041,2112,2941,794,691
"22776",61,160,359,267,239,117,288,90,49
"22777",169,317,176,106,480,306,276,256,151
"22778",479,702,330,295,1221,656,233,373,298
"22779",0,0,2,0,1,1,1,0,0
"22780",4321,4015,5777,5342,11098,9164,7325,2549,2536
"22781",535,471,963,975,1118,1103,981,287,272
"22782",1,0,61,88,4,2,105,2,2
"22783",2,0,113,148,1,3,86,10,2
"22784",2,0,71,35,3,11,51,0,2
"22785",645,660,1595,1294,1310,912,1968,419,433
"22786",167,215,313,295,508,357,234,145,148
"22787",6848,5463,4881,5212,10696,10008,4945,3160,4200
"22788",115,72,59,26,206,296,116,102,137
"22789",3339,5721,4496,3729,12833,6872,3250,3235,2357
"22790",569,852,564,465,1343,552,233,515,302
"22791",0,0,0,0,0,0,0,0,0
"22792",0,0,16,17,0,0,8,1,0
"22793",340,671,1147,1112,1297,618,911,439,239
"22794",96,117,254,213,228,112,171,104,55
"22795",2940,4666,6809,4441,7548,5106,4289,1818,2015
"22796",22,15,67,67,82,105,120,13,30
"22797",8302,6102,2566,2504,14728,13613,2502,3518,4214
"22798",6129,4955,792,795,8250,7121,747,2522,3340
"22799",3140,7311,15120,14741,13795,6322,12545,3957,2024
"22800",134,230,1297,1704,740,418,1332,142,95
"22801",701,2304,3299,2351,4040,1352,3708,1205,482
"22802",875,1921,2082,1832,3830,1782,1408,958,523
"22803",1940,2226,6098,5127,4593,3135,5134,1003,1060
"22804",8,14,22,10,22,31,36,10,4
"22805",10,9,14,30,22,43,92,3,6
"22806",6,7,20,26,12,11,32,1,8
"22807",19,16,54,67,22,27,60,6,8
"22808",1,4,2,4,1,1,17,0,0
"22809",6,8,3,9,25,18,3,3,6
"22810",8905,6692,6100,5389,17525,15515,5804,3702,5002
"22811",11,6,8,9,18,17,2,3,5
"22812",0,0,0,0,0,0,0,0,0
"22813",859,950,1501,1411,1922,1333,1134,544,449
"22814",12994,4327,4302,3937,5832,9349,2125,2245,5161
"22815",4,1,0,1,0,2,1,0,1
"22816",22,2,0,2,3,3,0,0,4
"22817",0,0,0,0,0,1,0,0,0
"22818",0,0,0,0,0,1,0,0,0
"22819",0,0,0,0,0,0,0,0,0
"22820",0,0,0,0,0,0,0,0,0
"22821",0,0,0,0,0,0,0,0,0
"22822",0,0,0,0,0,0,0,0,0
"22823",3,4,2,3,5,6,5,0,1
"22824",0,0,0,0,0,0,0,0,0
"22825",0,0,0,1,0,0,0,0,1
"22826",15,160,302,365,252,54,495,101,28
"22827",18789,35105,20361,19746,82792,39713,18407,19975,11533
"22828",40,243,31,14,330,99,33,156,41
"22829",4,12,15,35,54,7,20,26,5
"22830",39,66,104,147,35,168,140,13,55
"22831",2,7,3,2,1,10,11,2,4
"22832",4,7,4,6,73,9,12,29,3
"22833",79,129,126,178,350,183,135,87,62
"22834",0,1,0,0,2,2,0,0,2
"22835",26,83,177,136,740,131,112,22,22
"22836",0,0,0,0,0,0,0,0,0
"22837",1,8,139,242,143,63,312,67,20
"22838",0,0,0,0,0,0,0,0,0
"22839",0,0,1,1,4,0,2,0,0
"22840",0,0,0,0,0,0,0,0,0
"22841",0,0,0,0,0,0,0,0,0
"22842",0,0,24,16,1,0,18,0,0
"22843",1,0,23,28,3,5,19,0,3
"22844",4,0,1,4,4,5,1,1,1
"22845",55,36,111,146,89,99,115,20,29
"22846",16417,5512,8574,8656,18416,24006,7384,2954,7913
"22847",485,560,1367,1337,1580,1369,1088,261,304
"22848",0,1,0,1,0,1,1,0,0
"22849",704,143,16,24,572,1055,31,39,235
"22850",915,560,515,655,822,1172,922,314,335
"22851",0,0,0,0,0,0,0,0,0
"22852",107,100,828,723,144,264,855,49,64
"22853",307,826,17,13,1584,654,24,527,256
"22854",127,145,151,123,252,179,91,93,78
"22855",2866,4415,7787,6715,8628,4999,6656,2923,1895
"22856",1553,1621,2482,1820,3095,2777,2428,972,959
"22857",3,1,2,5,5,5,6,2,3
"22858",44,42,109,136,89,74,82,12,23
"22859",202,334,121,178,510,392,178,140,122
"22860",1274,2449,2818,3540,4343,2289,3255,1510,914
"22861",2,4,0,3,0,3,5,0,8
"22862",12,95,11,17,175,46,7,61,19
"22863",165,376,212,141,500,314,156,238,135
"22864",539,553,723,564,1468,982,493,350,343
"22865",0,0,0,0,0,0,0,0,0
"22866",3262,1713,140,142,5592,4913,176,914,2094
"22867",9818,17460,17556,16430,34871,18478,17968,10495,6587
"22868",7238,5933,5334,4623,14230,16252,4760,3503,3336
"22869",27,15,13,8,38,74,13,3,13
"22870",429,341,298,243,830,720,196,217,188
"22871",32902,30911,17898,21713,71432,54357,19361,15102,17787
"22872",0,3,1,1,7,1,3,2,0
"22873",0,0,3,9,0,0,6,0,0
"22874",0,1,5,5,0,0,0,1,0
"22875",8,1,36,44,19,12,21,1,4
"22876",9,2,5,22,5,8,31,18,11
"22877",418,647,426,357,1114,600,389,419,235
"22878",9667,8378,14278,12269,21547,15841,13753,5151,5777
"22879",46,205,1,0,148,88,1,76,39
"22880",582,517,438,364,985,833,417,332,370
"22881",3,12,25,45,9,32,26,8,5
"22882",0,0,0,1,0,1,0,1,0
"22883",0,0,0,0,0,0,0,0,0
"22884",0,0,0,0,0,0,0,0,0
"22885",3112,3871,4351,4270,8301,5901,4662,2737,2055
"22886",0,0,1,0,0,4,3,0,0
"22887",3296,2707,1941,2356,4981,4377,1629,1850,1911
"22888",120,356,218,173,681,292,130,199,101
"22889",40,18,61,141,109,121,57,4,9
"22890",811,635,894,909,1486,932,536,333,401
"22891",846,1349,1409,1132,2624,1318,1156,847,558
"22892",1045,1728,1756,1374,2703,1477,1457,1083,683
"22893",519,664,990,472,815,604,490,132,138
"22894",2214,1211,975,1109,3697,3594,595,835,1246
"22895",2324,2729,2770,2191,5170,3482,2607,1698,1432
"22896",160,512,394,379,997,510,391,289,203
"22897",0,2,2,1,5,7,0,1,0
"22898",3228,4820,3301,3049,8617,5412,3334,2930,2321
"22899",0,0,8,4,1,1,2,0,0
"22900",1,0,1,0,3,0,3,1,2
"22901",3,2,27,9,12,7,19,1,4
"22902",474,750,1185,875,1577,917,894,379,238
"22903",14,12,5,0,4,8,3,6,0
"22904",0,0,1,0,0,0,0,0,0
"22905",0,1,4,1,3,1,5,2,1
"22906",0,0,0,1,0,0,1,1,0
"22907",1,0,8,9,7,9,11,5,4
"22908",2,1,19,9,14,11,12,18,14
"22909",0,0,0,0,0,0,0,1,3
"22910",1,0,27,18,23,20,27,7,10
"22911",2,0,5,4,7,5,10,2,3
"22912",4,5,6,10,6,10,6,5,1
"22913",263,249,1080,826,535,413,978,133,152
"22914",307,277,1156,1034,584,570,1249,184,185
"22915",59,329,196,180,690,193,233,320,74
"22916",654,1166,241,223,2538,1113,303,772,449
"22917",2517,3133,3667,2854,6018,4042,3002,1982,1572
"22918",56,165,77,47,234,139,115,138,66
"22919",443,525,938,783,1405,982,685,306,256
"22920",136,342,551,593,830,247,506,256,87
"22921",1619,1903,2702,2030,3415,2077,1933,1210,995
"22922",2659,3170,7371,7205,8787,6932,7738,2273,1806
"22923",22,72,81,72,134,86,87,40,19
"22924",26,73,411,498,175,63,345,192,49
"22925",242,191,131,81,351,351,134,154,134
"22926",0,0,0,0,0,0,0,0,0
"22927",76,73,1130,554,146,64,745,55,41
"22928",60,80,39,20,114,68,26,29,17
"22929",694,915,1155,1098,2040,1479,1211,609,550
"22930",0,0,0,0,0,0,0,0,0
"22931",4,1,1,5,6,1,2,0,2
"22932",1237,574,5634,7677,2133,2030,4145,434,725
"22933",0,0,2,7,5,1,3,1,1
"22934",1722,1602,3485,1946,3424,3775,3564,1496,1230
"22935",0,0,0,0,0,0,0,0,0
"22936",1,0,2,1,0,3,3,1,0
"22937",104,121,437,318,475,382,428,110,76
"22938",1237,1640,3034,2469,4038,3228,3324,1036,749
"22939",6,18,20,12,10,18,18,5,6
"22940",3,2,10,3,2,6,7,2,0
"22941",0,1,0,1,1,2,0,0,0
"22942",2,1,0,0,2,4,4,0,3
"22943",16,11,190,195,15,29,269,5,4
"22944",18275,6056,14982,16969,7088,8423,11431,1921,4542
"22945",2,2,5,7,4,2,9,0,1
"22946",1768,2230,251743,227388,5722,11539,249587,1066,1898
"22947",710,913,164209,149898,2446,5854,153122,452,977
"22948",1522,1079,3408,2958,2500,1628,3149,522,487
"22949",84,33,45,52,81,120,75,24,34
"22950",474,289,728,497,467,426,610,126,126
"22951",2208,5510,2476,2062,9945,4211,1699,3212,1585
"22952",691,766,1067,1153,1362,1015,917,452,491
"22953",1092,1162,2651,3181,2161,1718,1546,642,554
"22954",1393,1709,5621,4931,3429,2261,5269,1588,1034
"22955",0,0,0,0,0,0,0,0,0
"22956",0,0,0,0,0,0,0,0,0
"22957",216,214,469,465,534,480,409,158,119
"22958",1957,2124,4292,4529,5866,3664,4216,1395,1073
"22959",1,1,0,3,4,1,3,1,1
"22960",0,0,0,0,0,0,0,0,0
"22961",0,0,0,0,0,0,1,0,0
"22962",0,0,0,0,0,0,0,0,0
"22963",0,0,0,4,0,0,0,0,0
"22964",0,0,0,0,0,0,0,0,0
"22965",2129,2407,3377,3243,5275,4098,3019,1720,1510
"22966",1,0,1,0,1,1,1,0,1
"22967",18949,10936,8950,9382,32649,35149,10760,6454,11319
"22968",2,0,2,2,3,10,6,4,6
"22969",0,0,0,0,0,0,0,1,0
"22970",853,1816,311,284,3463,1313,320,1032,658
"22971",4,2,0,3,6,9,1,1,2
"22972",0,1,4,5,3,3,4,0,2
"22973",2,10,54,78,25,22,35,3,1
"22974",575,936,2002,2470,2151,1495,1680,541,433
"22975",2492,3542,5046,4844,7200,4286,4490,2337,1641
"22976",10193,13614,21680,23115,36260,23871,20671,8952,7052
"22977",132,284,113,89,439,216,81,175,86
"22978",0,0,0,0,0,0,0,0,0
"22979",3,3,0,0,5,5,0,0,1
"22980",0,0,2,0,3,0,1,0,0
"22981",278,423,860,857,841,534,613,323,203
"22982",985,3589,1870,1938,5877,1913,1594,2372,832
"22983",582,1121,3501,2942,2466,1216,2731,734,419
"22984",0,3,2,2,2,1,7,0,0
"22985",2,1,12,9,8,5,6,0,0
"22986",4,8,35,35,38,11,55,6,8
"22987",18279,11708,21550,24751,30742,21736,20042,4900,10353
"22988",1,1,5,14,1,1,12,0,0
"22989",95,120,4238,5692,237,227,4593,74,74
"22990",0,0,0,0,0,0,0,0,0
"22991",1946,2140,5350,4294,4649,3823,4669,1342,1417
"22992",812,1058,2378,1650,1879,1302,1602,602,433
"22993",0,1,0,0,1,0,0,0,0
"22994",1028,1206,1941,1588,3288,2330,2753,963,761
"22995",43,35,243,226,85,82,118,14,29
"22996",289,472,750,904,948,481,461,316,224
"22997",36,12,691,933,98,97,543,10,11
"22998",117,197,134,170,366,145,62,124,98
"22999",0,0,9,7,0,0,6,0,0
"23000",306,315,1177,1064,799,663,1065,144,180
"23001",0,1,0,1,0,1,2,0,0
"23002",685,505,4120,4808,1260,1103,4837,347,612
"23003",11,39,1220,1082,157,62,1541,18,22
"23004",0,0,1,0,0,0,0,0,0
"23005",1,2,41,66,8,2,71,3,0
"23006",16,65,536,791,242,37,890,32,32
"23007",0,0,0,0,0,0,0,0,0
"23008",435,1276,1345,875,2114,770,868,751,355
"23009",11,42,100,89,67,51,162,30,25
"23010",434,847,1469,1317,1960,875,1022,476,287
"23011",8,8,387,316,10,8,163,3,2
"23012",0,0,0,0,0,0,0,0,0
"23013",0,0,0,0,0,0,0,0,0
"23014",0,0,0,0,0,0,0,0,0
"23015",0,0,0,0,0,0,0,0,0
"23016",0,0,0,0,0,0,0,0,0
"23017",0,0,3,0,0,0,0,0,0
"23018",0,0,0,0,0,0,2,0,0
"23019",0,0,0,0,0,0,0,0,0
"23020",2,31,1,1,24,8,0,8,4
"23021",0,0,0,0,0,0,0,0,0
"23022",0,0,0,0,0,0,0,0,0
"23023",0,1,4,4,0,1,4,45,0
"23024",0,0,0,0,0,0,0,0,0
"23025",0,1,0,0,0,0,0,0,0
"23026",0,0,0,0,1,0,0,0,0
"23027",0,0,0,0,0,0,0,0,0
"23028",0,0,0,0,0,0,0,0,0
"23029",0,0,0,0,0,0,0,0,0
"23030",0,0,1,2,0,1,0,0,0
"23031",3,6,4,5,20,15,8,7,2
"23032",582,404,738,353,755,945,756,403,371
"23033",2,1,1,2,2,5,1,3,0
"23034",274,201,300,175,324,441,378,136,151
"23035",24,13,39,12,24,42,45,9,13
"23036",78,59,70,41,119,131,119,48,54
"23037",160,97,202,143,206,299,249,120,120
"23038",0,1,1,0,1,1,2,1,0
"23039",0,0,0,0,0,0,0,0,0
"23040",0,0,0,0,0,0,0,0,0
"23041",0,0,1,1,0,0,0,1,0
"23042",0,0,0,0,0,0,0,0,0
"23043",0,0,0,1,0,0,0,0,0
"23044",0,0,0,0,0,0,0,0,0
"23045",0,0,0,0,0,0,0,0,0
"23046",0,0,0,0,0,0,0,0,0
"23047",0,0,0,0,0,0,0,0,0
"23048",0,0,0,0,0,0,0,0,0
"23049",0,0,0,0,0,0,1,0,0
"23050",0,0,0,0,0,0,0,0,0
"23051",0,0,0,0,0,0,0,0,0
"23052",0,0,0,0,0,0,0,0,0
"23053",0,0,0,0,0,0,0,0,0
"23054",0,0,0,0,0,0,0,0,0
"23055",0,0,0,0,0,0,1,0,0
"23056",0,0,0,0,0,0,0,0,0
"23057",0,0,0,0,0,0,0,0,0
"23058",0,0,0,0,0,0,0,0,0
"23059",0,0,0,0,0,0,0,0,0
"23060",0,0,0,0,0,0,0,0,0
"23061",0,0,0,0,0,0,0,0,0
"23062",0,0,0,0,0,0,0,0,0
"23063",0,0,0,0,0,0,0,0,0
"23064",0,0,0,0,0,0,0,0,0
"23065",0,0,0,0,0,0,0,0,0
"23066",0,0,0,0,0,0,0,0,0
"23067",0,0,0,0,0,0,0,0,0
"23068",0,0,0,0,0,0,0,0,0
"23069",0,0,0,0,0,0,0,0,0
"23070",0,0,0,0,0,0,0,0,0
"23071",1,0,0,0,1,0,0,1,0
"23072",0,0,0,0,1,0,0,0,0
"23073",11,219,514,448,1354,217,685,547,106
"23074",0,3,0,0,1,1,0,0,0
"23075",0,0,0,1,1,0,0,0,0
"23076",0,0,0,0,0,0,0,0,0
"23077",0,0,0,0,0,0,0,0,0
"23078",0,0,0,0,0,0,0,0,0
"23079",0,2,0,0,1,0,0,1,0
"23080",0,0,0,0,0,0,0,1,0
"23081",0,1,0,0,12,0,0,8,0
"23082",0,21,4,1,119,19,1,34,3
"23083",0,0,0,0,4,1,0,4,0
"23084",27,135,61,72,927,176,62,85,29
"23085",460,675,905,748,1884,1310,1229,473,334
"23086",53,40,8,8,95,87,8,35,37
"23087",83,159,105,117,341,141,107,93,72
"23088",145,133,2506,1999,400,301,2058,116,110
"23089",793,1511,2057,1596,3070,1622,1427,1096,630
"23090",60,65,265,411,186,151,292,79,44
"23091",1,2,2,4,1,1,3,0,1
"23092",517,523,911,954,1492,1078,573,311,286
"23093",1,2,3,1,7,6,2,3,3
"23094",223,328,652,585,652,356,477,158,162
"23095",424,532,789,905,1190,789,652,383,320
"23096",751,992,5002,3912,2348,1505,4082,512,382
"23097",430,237,556,306,443,565,700,210,237
"23098",511,640,1190,1306,1813,1187,1027,416,373
"23099",0,0,9,2,1,1,0,0,0
"23100",1070,1912,1690,1468,3810,2496,1746,1420,965
"23101",306,293,219,131,516,696,380,340,381
"23102",2724,2015,3136,2706,5303,5422,3192,1372,1637
"23103",454,542,7321,9386,819,1436,6296,244,391
